,HW_ratio,ID,absolute_trend_lenght,b,coordinates_X,coordinates_Y,dispersion,extremum_type,height,importance,k,peaks_count,r_squared_of_trend,tops_count,trend_class,trend_end,trend_start,width
29,0.001106610010968779,100002,5636.00009049858,220.453981,5199,221.735,1208.8163265306123,1,0.36407469360872824,37.299298275855,0.000176369406,8,0.00061281,9,bad_trends1,10685,5049,329
30,0.0021743192105782715,100002,5636.00009049858,220.453981,5440,221.67,1208.8163265306123,1,0.256569666848236,37.299298275855,0.000176369406,8,0.00061281,9,bad_trends1,10685,5049,118
31,0.0019842025791896945,100002,5636.00009049858,220.453981,5578,221.66,1208.8163265306123,1,0.2222306888692458,37.299298275855,0.000176369406,8,0.00061281,9,bad_trends1,10685,5049,112
32,0.00027400240517669105,100002,5636.00009049858,220.453981,9050,223.43,1208.8163265306123,1,1.379876112469816,37.299298275855,0.000176369406,8,0.00061281,9,bad_trends1,10685,5049,5036
33,0.002879725281136558,100002,5636.00009049858,220.453981,10648,222.355,1208.8163265306123,1,0.023037802249092465,37.299298275855,0.000176369406,8,0.00061281,9,bad_trends1,10685,5049,8
34,0.004069649667106508,100002,5636.00009049858,220.453981,10656,222.37,1208.8163265306123,1,0.036626847003958574,37.299298275855,0.000176369406,8,0.00061281,9,bad_trends1,10685,5049,9
35,0.002234523629499089,100002,5636.00009049858,220.453981,10673,222.39,1208.8163265306123,1,0.05362856710797814,37.299298275855,0.000176369406,8,0.00061281,9,bad_trends1,10685,5049,24
36,0.002234523629499089,100002,5636.00009049858,220.453981,10709,222.39,1208.8163265306123,1,0.05362856710797814,37.299298275855,0.000176369406,8,0.00061281,9,bad_trends1,10685,5049,24
37,0.0008455114822546997,100002,5636.00009049858,220.453981,5049,221.33,1208.8163265306123,0,0.40500000000000114,37.299298275855,0.000176369406,8,0.00061281,9,bad_trends1,10685,5049,479
38,0.001189717807888912,100002,5636.00009049858,220.453981,5378,221.4,1208.8163265306123,0,0.2867219917012278,37.299298275855,0.000176369406,8,0.00061281,9,bad_trends1,10685,5049,241
39,0.0017459567317787844,100002,5636.00009049858,220.453981,5496,221.425,1208.8163265306123,0,0.24094202898547223,37.299298275855,0.000176369406,8,0.00061281,9,bad_trends1,10685,5049,138
40,6.200857684385096e-05,100002,5636.00009049858,220.453981,5608,221.46,1208.8163265306123,0,0.21529377880185052,37.299298275855,0.000176369406,8,0.00061281,9,bad_trends1,10685,5049,3472
41,1.4199539161120171e-05,100002,5636.00009049858,220.453981,10644,222.335,1208.8163265306123,0,0.022690863579470033,37.299298275855,0.000176369406,8,0.00061281,9,bad_trends1,10685,5049,1598
42,0.0034375000000004263,100002,5636.00009049858,220.453981,10652,222.335,1208.8163265306123,0,0.02750000000000341,37.299298275855,0.000176369406,8,0.00061281,9,bad_trends1,10685,5049,8
43,0.002993079584775708,100002,5636.00009049858,220.453981,10661,222.325,1208.8163265306123,0,0.05088235294118704,37.299298275855,0.000176369406,8,0.00061281,9,bad_trends1,10685,5049,17
44,0.0013888888888884151,100002,5636.00009049858,220.453981,10685,222.34,1208.8163265306123,0,0.04999999999998295,37.299298275855,0.000176369406,8,0.00061281,9,bad_trends1,10685,5049,36
45,0.0011269920880426759,100003,5656.000103111739,220.378819,4720,221.735,1805.0,1,0.37078039696604037,15.667590313328917,0.000189536626,5,6.94241519e-05,6,bad_trends1,10705,5049,329
46,0.0011269920880426759,100003,5656.000103111739,220.378819,5199,221.735,1805.0,1,0.37078039696604037,15.667590313328917,0.000189536626,5,6.94241519e-05,6,bad_trends1,10705,5049,329
47,0.0022042548322620875,100003,5656.000103111739,220.378819,5440,221.67,1805.0,1,0.26010207020692633,15.667590313328917,0.000189536626,5,6.94241519e-05,6,bad_trends1,10705,5049,118
48,0.0002658986568368978,100003,5656.000103111739,220.378819,9050,223.43,1805.0,1,1.3358748519485744,15.667590313328917,0.000189536626,5,6.94241519e-05,6,bad_trends1,10705,5049,5024
49,0.0013153934647545083,100003,5656.000103111739,220.378819,10567,222.625,1805.0,1,0.24334779097958403,15.667590313328917,0.000189536626,5,6.94241519e-05,6,bad_trends1,10705,5049,185
50,0.0013153934647545083,100003,5656.000103111739,220.378819,10890,222.625,1805.0,1,0.24334779097958403,15.667590313328917,0.000189536626,5,6.94241519e-05,6,bad_trends1,10705,5049,185
51,0.0008455114822546997,100003,5656.000103111739,220.378819,5049,221.33,1805.0,0,0.40500000000000114,15.667590313328917,0.000189536626,5,6.94241519e-05,6,bad_trends1,10705,5049,479
52,0.001189717807888912,100003,5656.000103111739,220.378819,5378,221.4,1805.0,0,0.2867219917012278,15.667590313328917,0.000189536626,5,6.94241519e-05,6,bad_trends1,10705,5049,241
53,7.542990001610484e-05,100003,5656.000103111739,220.378819,5496,221.425,1805.0,0,0.2723019390581385,15.667590313328917,0.000189536626,5,6.94241519e-05,6,bad_trends1,10705,5049,3610
54,0.00018453571020414955,100003,5656.000103111739,220.378819,10520,222.37,1805.0,0,0.2799406723796949,15.667590313328917,0.000189536626,5,6.94241519e-05,6,bad_trends1,10705,5049,1517
55,0.0006656346749226112,100003,5656.000103111739,220.378819,10705,222.41,1805.0,0,0.2150000000000034,15.667590313328917,0.000189536626,5,6.94241519e-05,6,bad_trends1,10705,5049,323
56,0.0011268594499185486,100004,5663.000102032932,220.380234,4720,221.735,1556.5600000000002,1,0.37073675902320247,21.828905157653793,0.000189272804,6,8.06888153e-05,7,bad_trends1,10712,5049,329
57,0.0011268594499185486,100004,5663.000102032932,220.380234,5199,221.735,1556.5600000000002,1,0.37073675902320247,21.828905157653793,0.000189272804,6,8.06888153e-05,7,bad_trends1,10712,5049,329
58,0.002204423840851659,100004,5663.000102032932,220.380234,5440,221.67,1556.5600000000002,1,0.2601220132204958,21.828905157653793,0.000189272804,6,8.06888153e-05,7,bad_trends1,10712,5049,118
59,0.0002660921955018109,100004,5663.000102032932,220.380234,9050,223.43,1556.5600000000002,1,1.336847190201098,21.828905157653793,0.000189272804,6,8.06888153e-05,7,bad_trends1,10712,5049,5024
